,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation
2023-07-18 04:00:00,48348.48,13.6,10.9,0.0
2023-07-18 05:00:00,53819.69,13.8,11.0,20.0
2023-07-18 06:00:00,57084.26,15.0,12.0,115.0
2023-07-18 07:00:00,58462.56,16.5,12.4,251.0
2023-07-18 08:00:00,59147.33,18.1,12.2,376.0
2023-07-18 09:00:00,59916.21,19.9,14.0,551.0
2023-07-18 10:00:00,61195.91,21.2,14.6,637.0
2023-07-18 11:00:00,61108.66,22.7,16.5,721.0
2023-07-18 12:00:00,59300.24,23.6,16.9,702.0
2023-07-18 13:00:00,57743.85,23.8,14.5,707.0
2023-07-18 14:00:00,56763.5,24.2,15.9,726.0
2023-07-18 15:00:00,56458.17,24.1,14.4,518.0
2023-07-18 16:00:00,56436.42,24.3,13.8,397.0
2023-07-18 17:00:00,56001.7,24.0,14.4,311.0
2023-07-18 18:00:00,54482.94,23.8,12.0,208.0
2023-07-18 19:00:00,52101.48,23.2,10.6,131.0
2023-07-18 20:00:00,50483.98,21.0,5.2,48.0
2023-07-18 21:00:00,46845.49,19.1,7.5,1.0
2023-07-18 22:00:00,43746.16,17.9,6.5,0.0
2023-07-18 23:00:00,41817.53,16.7,6.9,0.0
2023-07-19 00:00:00,40265.43,16.5,7.2,0.0
2023-07-19 01:00:00,40135.5,15.6,6.2,0.0
2023-07-19 02:00:00,40705.75,16.4,4.3,0.0
2023-07-19 03:00:00,42562.18,14.4,5.9,0.0
2023-07-19 04:00:00,47246.4,13.3,8.0,0.0
2023-07-19 05:00:00,52857.99,13.9,4.7,19.0
2023-07-19 06:00:00,56786.64,16.1,3.9,110.0
2023-07-19 07:00:00,58190.47,18.8,0.0,239.0
2023-07-19 08:00:00,59492.95,20.9,3.5,340.0
2023-07-19 09:00:00,60919.22,21.8,3.7,356.0
2023-07-19 10:00:00,60571.19,23.5,6.8,535.0
2023-07-19 11:00:00,60021.84,24.7,14.4,671.0
2023-07-19 12:00:00,58349.19,25.0,17.0,671.0
2023-07-19 13:00:00,57472.34,24.6,13.6,592.0
2023-07-19 14:00:00,56230.93,24.8,14.1,706.0
2023-07-19 15:00:00,56441.21,25.2,15.8,619.0
2023-07-19 16:00:00,56783.78,22.4,17.8,480.0
2023-07-19 17:00:00,56506.95,22.6,14.7,293.0
2023-07-19 18:00:00,54623.46,22.4,11.2,284.0
2023-07-19 19:00:00,52035.92,21.0,11.8,155.0
2023-07-19 20:00:00,50580.14,19.8,5.0,41.0
2023-07-19 21:00:00,46405.0,18.0,5.2,1.0
2023-07-19 22:00:00,43101.23,17.2,6.1,0.0
2023-07-19 23:00:00,41263.78,16.5,7.2,0.0
2023-07-20 00:00:00,40279.16,16.6,9.0,0.0
2023-07-20 01:00:00,39682.25,14.9,11.8,0.0
2023-07-20 02:00:00,40704.17,15.1,11.6,0.0
2023-07-20 03:00:00,42679.61,14.4,9.8,0.0
2023-07-20 04:00:00,47583.51,14.1,9.0,0.0
2023-07-20 05:00:00,53211.41,14.1,11.3,17.0
2023-07-20 06:00:00,57156.21,14.9,14.0,101.0
2023-07-20 07:00:00,59032.19,16.1,13.7,216.0
2023-07-20 08:00:00,59223.74,17.4,14.2,352.0
2023-07-20 09:00:00,60008.2,18.8,15.1,501.0
2023-07-20 10:00:00,61186.57,19.5,16.4,531.0
2023-07-20 11:00:00,60265.23,19.5,21.5,583.0
2023-07-20 12:00:00,58744.57,18.2,16.3,371.0
2023-07-20 13:00:00,57456.5,19.6,13.1,708.0
2023-07-20 14:00:00,56686.41,21.6,15.5,744.0
2023-07-20 15:00:00,56135.16,22.1,20.0,655.0
2023-07-20 16:00:00,56689.63,21.9,19.9,563.0
2023-07-20 17:00:00,56262.46,21.9,20.0,423.0
2023-07-20 18:00:00,54083.63,21.0,19.5,264.0
2023-07-20 19:00:00,51980.58,19.6,16.4,142.0
2023-07-20 20:00:00,50011.05,18.3,10.3,45.0
2023-07-20 21:00:00,46642.37,16.8,6.8,1.0
2023-07-20 22:00:00,43819.1,15.2,5.5,0.0
2023-07-20 23:00:00,41666.88,14.1,7.7,0.0
2023-07-21 00:00:00,40175.36,13.9,6.1,0.0
2023-07-21 01:00:00,39897.01,13.2,6.1,0.0
2023-07-21 02:00:00,40587.32,11.6,8.8,0.0
2023-07-21 03:00:00,42393.02,11.9,6.5,0.0
2023-07-21 04:00:00,47187.4,12.9,3.4,0.0
2023-07-21 05:00:00,52281.39,13.2,2.5,11.0
2023-07-21 06:00:00,55889.36,14.6,5.0,89.0
2023-07-21 07:00:00,57709.04,16.6,6.4,205.0
2023-07-21 08:00:00,58554.24,18.8,8.3,333.0
2023-07-21 09:00:00,58997.22,19.8,7.8,283.0
2023-07-21 10:00:00,58906.39,20.5,4.7,267.0
2023-07-21 11:00:00,58018.33,21.0,2.9,264.0
2023-07-21 12:00:00,55737.78,19.2,6.0,170.0
2023-07-21 13:00:00,54902.14,19.2,5.0,135.0
2023-07-21 14:00:00,54718.14,20.1,4.8,300.0
2023-07-21 15:00:00,54189.42,20.0,7.2,166.0
2023-07-21 16:00:00,53773.93,20.1,8.0,134.0
2023-07-21 17:00:00,53058.6,21.0,9.0,316.0
2023-07-21 18:00:00,51058.76,20.8,10.9,178.0
2023-07-21 19:00:00,48419.12,20.0,15.7,59.0
2023-07-21 20:00:00,46970.46,15.8,9.8,20.0
2023-07-21 21:00:00,43729.98,15.7,3.7,0.0
2023-07-21 22:00:00,40370.94,14.4,5.6,0.0
2023-07-21 23:00:00,38840.89,14.1,6.6,0.0
2023-07-22 00:00:00,37640.07,14.1,8.2,0.0
2023-07-22 01:00:00,36848.16,13.8,9.0,0.0
2023-07-22 02:00:00,36508.97,13.9,15.4,0.0
2023-07-22 03:00:00,36727.38,13.6,16.2,0.0
2023-07-22 04:00:00,37797.52,12.9,14.4,0.0
2023-07-22 05:00:00,39984.06,13.0,14.5,15.0
2023-07-22 06:00:00,43100.1,14.4,17.3,97.0
2023-07-22 07:00:00,45951.12,15.4,18.6,237.0
2023-07-22 08:00:00,48111.86,16.8,21.0,387.0
2023-07-22 09:00:00,49111.68,18.0,23.2,524.0
2023-07-22 10:00:00,49036.67,19.0,24.2,598.0
2023-07-22 11:00:00,47171.7,19.8,22.7,639.0
2023-07-22 12:00:00,45618.52,20.9,20.9,719.0
2023-07-22 13:00:00,44479.62,20.7,21.3,755.0
2023-07-22 14:00:00,44774.27,20.8,22.1,579.0
2023-07-22 15:00:00,44923.26,21.1,18.9,477.0
2023-07-22 16:00:00,45860.92,21.5,16.7,462.0
2023-07-22 17:00:00,45542.75,21.6,16.7,423.0
2023-07-22 18:00:00,44287.18,21.1,15.6,274.0
2023-07-22 19:00:00,42658.21,20.4,10.4,134.0
2023-07-22 20:00:00,42190.79,19.2,4.9,33.0
2023-07-22 21:00:00,39682.7,17.6,4.4,0.0
2023-07-22 22:00:00,37054.8,15.9,6.0,0.0
2023-07-22 23:00:00,35611.26,16.0,7.7,0.0
2023-07-23 00:00:00,34951.43,16.5,8.5,0.0
2023-07-23 01:00:00,34477.13,17.0,10.9,0.0
2023-07-23 02:00:00,34480.66,16.8,9.7,0.0
2023-07-23 03:00:00,34455.42,16.8,10.5,0.0
2023-07-23 04:00:00,34697.59,16.3,9.9,0.0
2023-07-23 05:00:00,36337.67,15.8,10.1,2.0
2023-07-23 06:00:00,38901.02,15.8,10.7,22.0
2023-07-23 07:00:00,41848.03,16.6,9.5,69.0
2023-07-23 08:00:00,43970.77,18.6,11.2,200.0
2023-07-23 09:00:00,45432.07,20.1,13.0,305.0
2023-07-23 10:00:00,46379.62,21.0,14.2,251.0
2023-07-23 11:00:00,45159.09,24.4,16.5,632.0
2023-07-23 12:00:00,44747.69,25.7,22.1,592.0
2023-07-23 13:00:00,43612.86,26.8,23.1,630.0
2023-07-23 14:00:00,44470.06,27.8,23.8,546.0
2023-07-23 15:00:00,44672.07,26.5,31.6,252.0
2023-07-23 16:00:00,46486.05,25.1,31.0,166.0
2023-07-23 17:00:00,46582.8,23.8,25.9,105.0
2023-07-23 18:00:00,45613.65,23.8,27.9,270.0
2023-07-23 19:00:00,44289.66,23.0,23.3,121.0
2023-07-23 20:00:00,43817.49,21.7,16.8,34.0
2023-07-23 21:00:00,42131.03,19.9,14.1,0.0
2023-07-23 22:00:00,39830.11,19.1,13.2,0.0
2023-07-23 23:00:00,38882.89,18.7,13.5,0.0
2023-07-24 00:00:00,37728.44,18.5,14.5,0.0
2023-07-24 01:00:00,37229.62,17.6,17.5,0.0
2023-07-24 02:00:00,37622.75,17.9,17.6,0.0
2023-07-24 03:00:00,40795.74,17.7,10.2,0.0
2023-07-24 04:00:00,46573.16,17.3,15.3,0.0
2023-07-24 05:00:00,52369.59,18.0,16.3,5.0
2023-07-24 06:00:00,56373.46,18.6,15.0,62.0
2023-07-24 07:00:00,59279.52,19.8,13.5,188.0
2023-07-24 08:00:00,61106.27,21.8,14.5,383.0
2023-07-24 09:00:00,62076.04,23.2,18.3,495.0
2023-07-24 10:00:00,61443.4,24.5,18.6,583.0
2023-07-24 11:00:00,60979.75,25.9,18.3,659.0
2023-07-24 12:00:00,60111.73,27.3,19.0,742.0
2023-07-24 13:00:00,57721.17,27.5,26.6,706.0
2023-07-24 14:00:00,55971.46,23.1,24.8,453.0
2023-07-24 15:00:00,55582.7,23.5,16.0,372.0
2023-07-24 16:00:00,55678.48,22.8,12.0,266.0
2023-07-24 17:00:00,55764.94,22.5,10.0,277.0
2023-07-24 18:00:00,54000.22,23.2,9.4,260.0
2023-07-24 19:00:00,51183.74,19.0,7.6,55.0
2023-07-24 20:00:00,49641.2,19.1,10.0,29.0
2023-07-24 21:00:00,46118.52,18.3,14.1,0.0
2023-07-24 22:00:00,42999.98,17.6,15.4,0.0
2023-07-24 23:00:00,41371.16,17.1,17.2,0.0
2023-07-25 00:00:00,40564.41,16.6,19.3,0.0
2023-07-25 01:00:00,40880.71,16.1,16.2,0.0
2023-07-25 02:00:00,40855.02,15.5,16.3,0.0
2023-07-25 03:00:00,42884.02,15.3,16.3,0.0
2023-07-25 04:00:00,47338.7,15.3,15.2,0.0
2023-07-25 05:00:00,52123.98,14.8,15.5,11.0
2023-07-25 06:00:00,55805.72,15.2,15.2,100.0
2023-07-25 07:00:00,57338.07,16.1,15.6,234.0
2023-07-25 08:00:00,59436.17,17.2,15.0,354.0
2023-07-25 09:00:00,60519.56,18.5,15.2,498.0
2023-07-25 10:00:00,59982.02,20.0,15.1,633.0
2023-07-25 11:00:00,58955.41,21.1,14.8,724.0
2023-07-25 12:00:00,58362.28,21.7,13.8,612.0
2023-07-25 13:00:00,57775.87,21.1,14.0,520.0
2023-07-25 14:00:00,56374.51,21.8,12.8,566.0
2023-07-25 15:00:00,56170.66,21.9,11.4,451.0
2023-07-25 16:00:00,55215.95,21.5,10.9,235.0
2023-07-25 17:00:00,55158.12,21.3,13.0,167.0
2023-07-25 18:00:00,52798.65,20.6,15.8,98.0
2023-07-25 19:00:00,50757.37,19.0,19.1,44.0
2023-07-25 20:00:00,49315.91,17.7,16.8,15.0
2023-07-25 21:00:00,45271.5,17.1,12.0,0.0
2023-07-25 22:00:00,42695.99,16.8,11.8,0.0
2023-07-25 23:00:00,40930.46,16.2,12.9,0.0
2023-07-26 00:00:00,39828.53,15.5,15.0,0.0
2023-07-26 01:00:00,40332.62,15.1,14.5,0.0
2023-07-26 02:00:00,40229.76,14.1,14.0,0.0
2023-07-26 03:00:00,42151.05,13.1,13.7,0.0
2023-07-26 04:00:00,47345.7,12.1,12.9,0.0
2023-07-26 05:00:00,52343.7,12.1,12.5,11.0
2023-07-26 06:00:00,55902.32,13.1,11.5,80.0
2023-07-26 07:00:00,57903.02,14.1,15.9,164.0
2023-07-26 08:00:00,59456.78,15.6,16.3,302.0
2023-07-26 09:00:00,60441.37,17.2,16.0,448.0
2023-07-26 10:00:00,60480.02,18.5,17.3,577.0
2023-07-26 11:00:00,58998.03,19.1,18.7,619.0
2023-07-26 12:00:00,56625.71,19.8,18.4,621.0
2023-07-26 13:00:00,56024.13,15.0,17.7,580.0
2023-07-26 14:00:00,55183.34,18.5,12.2,468.0
2023-07-26 15:00:00,55086.55,19.9,15.9,641.0
2023-07-26 16:00:00,55233.77,19.8,15.9,550.0
2023-07-26 17:00:00,54418.58,19.2,17.4,402.0
2023-07-26 18:00:00,52800.03,18.2,14.5,251.0
2023-07-26 19:00:00,50846.8,17.7,11.9,142.0
2023-07-26 20:00:00,48875.27,16.4,6.9,35.0
2023-07-26 21:00:00,44777.26,16.2,8.4,0.0
2023-07-26 22:00:00,42400.31,15.6,8.7,0.0
2023-07-26 23:00:00,40630.41,14.8,9.7,0.0
2023-07-27 00:00:00,39988.53,14.1,8.6,0.0
2023-07-27 01:00:00,39546.68,13.7,12.6,0.0
2023-07-27 02:00:00,39980.34,12.5,8.7,0.0
2023-07-27 03:00:00,42520.34,12.0,9.3,0.0
2023-07-27 04:00:00,47279.51,11.9,10.2,0.0
2023-07-27 05:00:00,53210.26,12.2,12.0,11.0
2023-07-27 06:00:00,56399.33,13.8,12.4,95.0
2023-07-27 07:00:00,58395.75,15.4,11.6,198.0
2023-07-27 08:00:00,60168.26,17.4,12.6,341.0
2023-07-27 09:00:00,61001.28,18.8,14.2,425.0
2023-07-27 10:00:00,60763.57,20.0,15.9,425.0
2023-07-27 11:00:00,59948.65,18.9,17.3,332.0
2023-07-27 12:00:00,58552.51,18.7,11.7,178.0
2023-07-27 13:00:00,57948.33,18.8,17.0,611.0
2023-07-27 14:00:00,56421.96,17.7,18.0,139.0
2023-07-27 15:00:00,56679.23,17.6,15.0,85.0
2023-07-27 16:00:00,56205.53,17.5,18.9,146.0
2023-07-27 17:00:00,55232.02,17.6,15.0,138.0
2023-07-27 18:00:00,52568.15,17.2,18.1,67.0
2023-07-27 19:00:00,50561.74,16.4,15.8,20.0
2023-07-27 20:00:00,48512.64,16.5,14.5,9.0
2023-07-27 21:00:00,45190.15,16.5,12.5,0.0
2023-07-27 22:00:00,42144.81,16.6,12.2,0.0
2023-07-27 23:00:00,40557.76,16.5,11.5,0.0
2023-07-28 00:00:00,39850.41,16.5,11.6,0.0
2023-07-28 01:00:00,39878.93,16.4,13.4,0.0
2023-07-28 02:00:00,40296.1,16.4,12.8,0.0
2023-07-28 03:00:00,42285.9,16.5,15.6,0.0
2023-07-28 04:00:00,46933.31,16.8,17.2,0.0
2023-07-28 05:00:00,52455.57,16.3,17.8,2.0
2023-07-28 06:00:00,56780.14,16.8,17.4,13.0
2023-07-28 07:00:00,58557.59,17.5,19.4,51.0
2023-07-28 08:00:00,59825.86,18.2,21.0,126.0
2023-07-28 09:00:00,60596.74,18.8,19.1,151.0
2023-07-28 10:00:00,60251.27,19.8,21.6,247.0
2023-07-28 11:00:00,58353.85,20.2,21.7,330.0
2023-07-28 12:00:00,57160.54,22.3,22.4,559.0
2023-07-28 13:00:00,55725.8,22.4,21.7,370.0
2023-07-28 14:00:00,54380.92,20.7,21.5,438.0
2023-07-28 15:00:00,53881.69,21.9,16.9,402.0
2023-07-28 16:00:00,54133.43,21.9,16.6,449.0
2023-07-28 17:00:00,53351.62,22.0,13.9,287.0
2023-07-28 18:00:00,51243.15,21.9,14.1,238.0
2023-07-28 19:00:00,48764.47,21.0,10.0,117.0
2023-07-28 20:00:00,47494.02,19.2,6.3,30.0
2023-07-28 21:00:00,44333.51,18.3,7.9,0.0
2023-07-28 22:00:00,40966.43,17.5,6.6,0.0
2023-07-28 23:00:00,38405.0,16.8,5.2,0.0
2023-07-29 00:00:00,36814.29,16.5,5.5,0.0
2023-07-29 01:00:00,36165.95,16.7,6.1,0.0
2023-07-29 02:00:00,36042.29,17.0,4.5,0.0
2023-07-29 03:00:00,36875.17,15.6,5.2,0.0
2023-07-29 04:00:00,37592.42,15.4,5.0,0.0
2023-07-29 05:00:00,40066.48,15.6,5.1,8.0
2023-07-29 06:00:00,43245.49,17.3,8.8,75.0
2023-07-29 07:00:00,46658.17,18.5,8.4,147.0
2023-07-29 08:00:00,48375.77,20.2,8.0,316.0
2023-07-29 09:00:00,49338.59,21.6,12.7,397.0
2023-07-29 10:00:00,50409.32,23.1,14.7,492.0
2023-07-29 11:00:00,48683.81,23.7,15.9,393.0
2023-07-29 12:00:00,46366.02,21.0,22.8,322.0
2023-07-29 13:00:00,46276.37,19.1,23.1,189.0
2023-07-29 14:00:00,46451.43,20.5,9.3,317.0
2023-07-29 15:00:00,46529.51,21.4,13.5,252.0
2023-07-29 16:00:00,46727.12,22.6,13.0,305.0
2023-07-29 17:00:00,47014.81,22.7,12.6,243.0
2023-07-29 18:00:00,44861.8,19.7,10.8,148.0
2023-07-29 19:00:00,43011.71,20.0,2.7,94.0
2023-07-29 20:00:00,42633.28,18.2,10.9,24.0
2023-07-29 21:00:00,40215.19,17.2,5.8,0.0
2023-07-29 22:00:00,37403.67,16.6,7.4,0.0
2023-07-29 23:00:00,36063.47,16.9,10.2,0.0
2023-07-30 00:00:00,34616.14,16.8,10.1,0.0
2023-07-30 01:00:00,33679.36,16.9,8.7,0.0
2023-07-30 02:00:00,33566.22,15.9,8.1,0.0
2023-07-30 03:00:00,34064.2,15.6,7.2,0.0
2023-07-30 04:00:00,34259.87,15.1,6.9,0.0
2023-07-30 05:00:00,35602.26,15.3,9.3,8.0
2023-07-30 06:00:00,37845.26,16.8,13.3,73.0
2023-07-30 07:00:00,41214.49,18.0,10.8,189.0
2023-07-30 08:00:00,43245.43,19.4,12.8,333.0
2023-07-30 09:00:00,45156.14,20.6,17.2,477.0
2023-07-30 10:00:00,45811.05,21.8,17.3,562.0
2023-07-30 11:00:00,44756.14,22.9,18.8,695.0
2023-07-30 12:00:00,43114.63,23.5,19.9,745.0
2023-07-30 13:00:00,42004.52,23.7,17.5,755.0
2023-07-30 14:00:00,41276.29,23.5,18.4,559.0
2023-07-30 15:00:00,41904.21,23.2,20.6,479.0
2023-07-30 16:00:00,43688.65,19.4,16.9,255.0
2023-07-30 17:00:00,45393.06,18.9,12.4,147.0
2023-07-30 18:00:00,45047.51,18.8,15.4,94.0
2023-07-30 19:00:00,42802.29,19.0,16.0,97.0
2023-07-30 20:00:00,42857.59,17.9,12.9,29.0
2023-07-30 21:00:00,41253.85,18.0,15.6,0.0
2023-07-30 22:00:00,39373.36,17.0,17.9,0.0
2023-07-30 23:00:00,38571.68,15.8,14.4,0.0
2023-07-31 00:00:00,37586.05,15.1,11.8,0.0
2023-07-31 01:00:00,37327.51,15.5,8.8,0.0
2023-07-31 02:00:00,38070.72,15.2,11.5,0.0
2023-07-31 03:00:00,40822.83,15.1,12.7,0.0
2023-07-31 04:00:00,45879.49,15.0,10.6,0.0
2023-07-31 05:00:00,51380.78,15.1,14.3,2.0
2023-07-31 06:00:00,55567.83,15.2,14.0,17.0
2023-07-31 07:00:00,57528.73,15.4,14.0,37.0
2023-07-31 08:00:00,58908.17,16.3,17.8,126.0
2023-07-31 09:00:00,59798.04,16.5,19.2,132.0
2023-07-31 10:00:00,60818.19,16.6,22.0,264.0
2023-07-31 11:00:00,60566.47,17.8,19.4,253.0
2023-07-31 12:00:00,58951.84,18.2,16.3,175.0
2023-07-31 13:00:00,58054.76,19.4,21.1,659.0
2023-07-31 14:00:00,57026.98,19.6,25.7,453.0
2023-07-31 15:00:00,56431.37,19.0,20.8,174.0
2023-07-31 16:00:00,56281.22,19.9,21.0,268.0
2023-07-31 17:00:00,55346.4,19.8,18.3,186.0
2023-07-31 18:00:00,52934.51,20.1,16.0,108.0
2023-07-31 19:00:00,51462.68,19.8,15.4,56.0
2023-07-31 20:00:00,49109.78,19.0,18.6,12.0
2023-07-31 21:00:00,45785.14,18.5,17.5,0.0
2023-07-31 22:00:00,42880.32,18.0,15.4,0.0
2023-07-31 23:00:00,40817.86,17.7,15.4,0.0
2023-08-01 00:00:00,39744.65,17.2,14.3,0.0
2023-08-01 01:00:00,39060.61,17.5,18.7,0.0
2023-08-01 02:00:00,39660.59,17.2,19.3,0.0
2023-08-01 03:00:00,41577.06,17.0,20.4,0.0
2023-08-01 04:00:00,47277.54,16.8,20.0,0.0
2023-08-01 05:00:00,52900.25,16.8,18.4,3.0
2023-08-01 06:00:00,56311.04,17.0,18.8,28.0
2023-08-01 07:00:00,58022.22,17.1,17.9,66.0
2023-08-01 08:00:00,59746.29,17.0,16.3,57.0
2023-08-01 09:00:00,60611.46,17.2,15.5,68.0
2023-08-01 10:00:00,61384.15,18.5,16.9,163.0
2023-08-01 11:00:00,59203.47,19.0,20.9,369.0
2023-08-01 12:00:00,57428.84,19.1,22.8,297.0
2023-08-01 13:00:00,56813.89,18.4,16.0,363.0
2023-08-01 14:00:00,55845.27,20.0,14.9,414.0
2023-08-01 15:00:00,55830.89,21.1,23.5,554.0
2023-08-01 16:00:00,56060.67,20.1,18.2,315.0
2023-08-01 17:00:00,55299.31,20.9,21.6,374.0
2023-08-01 18:00:00,53098.79,19.6,16.7,215.0
2023-08-01 19:00:00,51590.89,18.8,18.8,129.0
2023-08-01 20:00:00,49632.31,17.7,18.4,24.0
2023-08-01 21:00:00,46028.2,17.0,16.8,0.0
2023-08-01 22:00:00,43426.8,16.8,15.1,0.0
2023-08-01 23:00:00,41410.98,16.5,16.4,0.0
2023-08-02 00:00:00,40767.22,15.9,18.0,0.0
2023-08-02 01:00:00,40704.23,15.9,14.6,0.0
2023-08-02 02:00:00,40926.35,15.4,16.8,0.0
2023-08-02 03:00:00,42719.56,15.3,17.2,0.0
2023-08-02 04:00:00,47798.92,14.9,15.5,0.0
2023-08-02 05:00:00,53214.43,14.6,16.6,5.0
2023-08-02 06:00:00,56536.43,15.4,18.3,76.0
2023-08-02 07:00:00,58088.63,16.8,16.4,203.0
2023-08-02 08:00:00,59995.41,18.0,18.7,367.0
2023-08-02 09:00:00,61724.97,19.3,18.1,476.0
2023-08-02 10:00:00,61358.38,20.3,15.3,552.0
2023-08-02 11:00:00,61426.85,21.6,20.3,708.0
2023-08-02 12:00:00,59806.76,22.2,20.5,467.0
2023-08-02 13:00:00,59699.99,21.9,24.5,565.0
2023-08-02 14:00:00,57946.41,22.5,21.5,541.0
2023-08-02 15:00:00,56954.01,21.3,14.8,132.0
2023-08-02 16:00:00,56806.23,21.5,20.5,239.0
2023-08-02 17:00:00,55828.71,21.5,24.3,208.0
2023-08-02 18:00:00,54788.17,20.0,23.5,100.0
2023-08-02 19:00:00,52018.6,19.1,21.7,48.0
2023-08-02 20:00:00,50577.78,19.0,23.0,17.0
2023-08-02 21:00:00,47211.4,19.0,23.4,0.0
2023-08-02 22:00:00,44422.18,19.0,15.3,0.0
2023-08-02 23:00:00,42050.6,17.4,18.9,0.0
2023-08-03 00:00:00,41122.73,17.3,18.3,0.0
2023-08-03 01:00:00,41555.0,17.4,20.9,0.0
2023-08-03 02:00:00,41642.31,17.4,19.4,0.0
2023-08-03 03:00:00,44039.65,17.0,19.6,0.0
2023-08-03 04:00:00,48841.18,16.8,19.8,0.0
2023-08-03 05:00:00,53831.38,16.8,21.3,5.0
2023-08-03 06:00:00,57461.58,17.6,24.5,76.0
2023-08-03 07:00:00,58424.53,18.9,27.3,197.0
2023-08-03 08:00:00,59950.33,19.9,29.5,336.0
2023-08-03 09:00:00,61248.65,20.7,32.6,440.0
2023-08-03 10:00:00,61426.37,21.6,32.3,587.0
2023-08-03 11:00:00,59992.67,22.6,30.3,678.0
2023-08-03 12:00:00,57844.76,23.2,30.6,727.0
2023-08-03 13:00:00,56862.69,22.8,29.8,655.0
2023-08-03 14:00:00,55845.94,21.1,27.2,481.0
2023-08-03 15:00:00,56428.77,22.1,32.8,420.0
2023-08-03 16:00:00,56535.37,20.4,32.0,402.0
2023-08-03 17:00:00,56405.31,21.8,20.7,301.0
2023-08-03 18:00:00,54062.47,20.4,24.4,227.0
2023-08-03 19:00:00,51583.81,20.1,20.8,90.0
2023-08-03 20:00:00,49510.82,19.5,19.9,19.0
2023-08-03 21:00:00,45629.72,18.9,18.9,0.0
2023-08-03 22:00:00,43205.31,18.4,18.1,0.0
2023-08-03 23:00:00,41043.55,17.9,18.6,0.0
2023-08-04 00:00:00,39407.46,17.6,18.7,0.0
2023-08-04 01:00:00,39133.03,16.9,16.6,0.0
2023-08-04 02:00:00,39352.46,16.5,15.5,0.0
2023-08-04 03:00:00,41543.12,16.3,17.5,0.0
2023-08-04 04:00:00,46289.34,16.5,18.4,0.0
2023-08-04 05:00:00,51829.98,16.3,17.0,3.0
2023-08-04 06:00:00,55419.04,16.2,17.7,57.0
2023-08-04 07:00:00,57478.01,16.9,17.8,142.0
2023-08-04 08:00:00,58622.86,18.0,16.9,308.0
2023-08-04 09:00:00,59305.1,19.0,15.2,446.0
2023-08-04 10:00:00,58860.53,19.8,16.6,530.0
2023-08-04 11:00:00,57686.34,20.8,16.2,656.0
2023-08-04 12:00:00,55295.35,21.3,14.6,606.0
2023-08-04 13:00:00,55050.61,20.0,14.2,683.0
2023-08-04 14:00:00,54070.52,20.6,12.1,572.0
2023-08-04 15:00:00,53256.92,21.1,10.9,527.0
2023-08-04 16:00:00,53405.05,21.5,8.3,497.0
2023-08-04 17:00:00,52782.23,21.4,7.6,362.0
2023-08-04 18:00:00,51071.89,21.1,6.8,243.0
2023-08-04 19:00:00,48807.51,19.6,4.5,106.0
2023-08-04 20:00:00,46901.52,17.5,8.2,20.0
2023-08-04 21:00:00,43488.23,16.6,6.5,0.0
2023-08-04 22:00:00,40422.74,16.1,6.9,0.0
2023-08-04 23:00:00,38493.0,15.8,6.9,0.0
2023-08-05 00:00:00,36757.05,14.4,7.1,0.0
2023-08-05 01:00:00,36214.18,15.2,7.4,0.0
2023-08-05 02:00:00,35913.96,14.4,5.9,0.0
2023-08-05 03:00:00,36633.3,14.6,9.4,0.0
2023-08-05 04:00:00,37469.64,14.3,9.3,0.0
2023-08-05 05:00:00,39186.12,13.9,9.4,3.0
2023-08-05 06:00:00,42213.71,14.6,9.0,52.0
2023-08-05 07:00:00,44846.32,15.8,10.6,160.0
2023-08-05 08:00:00,46454.74,17.4,10.6,315.0
2023-08-05 09:00:00,47035.69,18.6,11.0,437.0
2023-08-05 10:00:00,48087.19,19.6,8.7,535.0
2023-08-05 11:00:00,46707.55,20.5,5.9,576.0
2023-08-05 12:00:00,45542.38,21.0,4.1,588.0
2023-08-05 13:00:00,44578.96,20.6,5.5,565.0
2023-08-05 14:00:00,44361.92,20.8,2.2,412.0
2023-08-05 15:00:00,44785.09,21.0,2.7,380.0
2023-08-05 16:00:00,45744.69,20.9,4.0,246.0
2023-08-05 17:00:00,45449.7,20.6,5.0,184.0
2023-08-05 18:00:00,44322.52,20.2,6.4,121.0
2023-08-05 19:00:00,42640.43,19.1,6.6,50.0
2023-08-05 20:00:00,41808.33,18.1,9.0,9.0
2023-08-05 21:00:00,38964.44,17.4,9.3,0.0
2023-08-05 22:00:00,36655.49,16.8,9.2,0.0
2023-08-05 23:00:00,35165.95,16.2,8.6,0.0
2023-08-06 00:00:00,34102.55,15.9,7.2,0.0
2023-08-06 01:00:00,33656.34,15.7,8.7,0.0
2023-08-06 02:00:00,33468.63,15.3,2.8,0.0
2023-08-06 03:00:00,33342.33,15.2,3.2,0.0
2023-08-06 04:00:00,33534.25,15.2,5.5,0.0
2023-08-06 05:00:00,34410.55,15.2,5.1,1.0
2023-08-06 06:00:00,37042.41,15.5,3.9,14.0
2023-08-06 07:00:00,39832.95,15.6,5.0,41.0
2023-08-06 08:00:00,43290.52,16.0,5.2,106.0
2023-08-06 09:00:00,44947.59,16.4,7.9,148.0
2023-08-06 10:00:00,46775.05,17.2,10.1,226.0
2023-08-06 11:00:00,46090.98,17.6,10.2,235.0
2023-08-06 12:00:00,44928.79,17.5,12.1,177.0
