,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_holiday,lag_hour,lag_day,lag_week,rolling_mean_24h,rolling_mean_168h,rolling_std_24h,rolling_std_168h
2020-07-16 05:00:00,56899.27,12.7,7.3,15.0,5,3,7,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,50258.48,56950.27,55011.18,55716.105416666665,52012.57785714286,8385.041927810797,9037.533497658646
2020-07-16 06:00:00,61761.0,13.5,6.4,84.0,6,3,7,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,56899.27,61336.53,59674.58,55713.980416666665,52023.81648809524,8384.722014146595,9042.457366708148
2020-07-16 07:00:00,63336.53,14.4,8.4,193.0,7,3,7,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,61761.0,62559.87,62688.3,55731.666666666664,52036.235654761906,8397.535429324467,9054.45288011736
2020-07-16 08:00:00,64596.29,15.4,10.7,293.0,8,3,7,0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,63336.53,64175.4,64954.44,55764.0275,52040.094166666655,8426.439450732978,9059.156286573134
2020-07-16 09:00:00,65922.93,16.4,9.8,372.0,9,3,7,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,64596.29,66038.2,65966.56,55781.56458333333,52037.96232142857,8445.123558547635,9056.140660037703
2020-07-16 10:00:00,65755.03,17.8,10.0,523.0,10,3,7,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,65922.93,66167.73,66219.3,55776.761666666665,52037.70261904762,8439.067388592879,9055.739455417433
2020-07-16 11:00:00,65618.51,19.0,10.1,658.0,11,3,7,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,65755.03,64605.72,66092.17,55759.565833333334,52034.939107142854,8417.36626747532,9051.45561333883
2020-07-16 12:00:00,63635.44,19.4,13.8,613.0,12,3,7,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,65618.51,63483.19,65242.28,55801.76541666667,52032.11970238095,8466.041782074546,9047.123491202874
2020-07-16 13:00:00,63026.09,19.0,9.3,579.0,13,3,7,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,63635.44,62418.04,64389.28,55808.10916666666,52022.55517857143,8472.102730358807,9033.91394572325
2020-07-16 14:00:00,61464.06,18.8,14.5,583.0,14,3,7,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,0,63026.09,61003.73,62869.8,55833.44458333334,52014.44095238095,8493.61070346189,9023.34571279069
